graphFileName,y_test,y_test_pred
Mo2C_101_4_Tc_1_O_0_8_2916.graphml,-3.929,-3.9879582
Mo2C_001_4_Cd_1_O_0_10_1025.graphml,-2.479,-2.3937159
Mo2C_001_1_Tc_1_O_0_8_13402.graphml,-1.435,-1.2595592
Mo2C_100_3_Au_3_O_0_2_14816.graphml,-3.28,-3.0599937
Mo2C_100_5_Au_3_O_0_0_13364.graphml,-5.002,-4.7669687
Mo2C_010_2_Nb_1_O_0_2_24662.graphml,-5.2139999999999995,-5.1739507
Mo2C_011_11_O_0_34_1105.graphml,-2.92,-2.5311596
Mo2C_101_0_Ir_1_O_0_11_17979.graphml,-1.178,-1.2860363
Mo2C_110_2_Pd_1_O_0_1_3026.graphml,-3.207,-3.2971964
Mo2C_100_5_Fe_2_O_0_12_26010.graphml,-3.984,-4.746717
Mo2C_100_2_Nb_1_O_0_16_14449.graphml,-4.034,-4.6128697
Mo2C_111_3_O_0_32_400.graphml,-3.069,-3.3488421
Mo2C_100_3_Ti_1_O_0_7_13487.graphml,-3.489,-3.4945738
Mo2C_100_0_Pd_3_O_0_17_15617.graphml,-3.815,-3.7466297
Mo2C_100_2_Nb_3_O_0_5_18717.graphml,-4.925,-4.7043524
Mo2C_101_2_Pt_0_O_0_0_22302.graphml,-3.595,-3.392067
Mo2C_100_5_Re_0_O_0_23_4767.graphml,-4.369,-4.4285445
Mo2C_111_0_O_0_15_1135.graphml,-5.027,-4.853165
Mo2C_110_0_W_1_O_0_6_13093.graphml,-4.579,-4.5167065
Mo2C_100_0_Co_0_O_0_15_17798.graphml,-4.46,-4.496205
Mo2C_100_2_Os_3_O_0_16_14707.graphml,-3.301,-3.4846961
Mo2C_001_0_Ag_1_O_0_4_18730.graphml,-3.763,-3.9066064
Mo2C_101_9_Ir_1_O_0_9_22970.graphml,-3.734,-3.4959145
Mo2C_111_6_O_0_21_824.graphml,-2.2880000000000003,-2.3443968
Mo2C_100_3_Pd_0_O_0_9_3902.graphml,-1.9469999999999998,-1.9665848
Mo2C_100_0_Tc_1_O_0_2_22805.graphml,-3.397,-3.182965
Mo2C_100_0_Nb_3_O_0_5_24206.graphml,-3.907,-3.8554342
Mo2C_111_2_Ni_0_O_0_1_2641.graphml,-4.196000000000001,-3.0121953
Mo2C_011_0_O_0_18_1804.graphml,-4.6080000000000005,-4.7066965
Mo2C_100_0_W_1_O_0_11_9232.graphml,-2.109,-2.6801805
Mo2C_100_3_Cd_0_O_0_9_8236.graphml,-2.185,-2.48262
Mo2C_101_5_Zn_0_O_0_8_3336.graphml,-4.2410000000000005,-4.3125377
Mo2C_001_4_Ir_1_O_0_2_3393.graphml,-3.472,-3.4091709
Mo2C_100_0_Rh_2_O_0_13_23258.graphml,-2.758,-2.6995554
Mo2C_010_3_Ru_1_O_0_5_24253.graphml,-4.111000000000001,-3.9127312
Mo2C_100_5_Fe_0_O_0_14_1383.graphml,-4.848,-4.806053
Mo2C_110_4_Fe_0_O_0_11_1060.graphml,-2.198,-2.0293577
Mo2C_110_2_Cu_1_O_0_10_14211.graphml,-3.512,-2.1561415
Mo2C_011_1_Co_0_O_0_2_16863.graphml,-4.635,-4.7446947
Mo2C_101_6_Ta_0_O_0_0_21295.graphml,-3.784,-4.8541646
Mo2C_100_0_Re_3_O_0_21_9740.graphml,-2.435,-2.6134865
Mo2C_101_4_Ti_1_O_0_6_11694.graphml,-4.748,-5.1312313
Mo2C_110_2_V_1_O_0_8_18797.graphml,-4.175,-3.104591
Mo2C_101_9_Pt_1_O_0_4_15665.graphml,-3.87,-3.956339
Mo2C_100_3_Fe_0_O_0_5_17237.graphml,-2.591,-2.8255103
Mo2C_100_0_Mn_3_O_0_2_16664.graphml,-3.1069999999999998,-2.8622296
Mo2C_101_9_Ni_0_O_0_2_2322.graphml,-3.585,-4.49415
Mo2C_110_4_Ru_1_O_0_2_5305.graphml,-2.086,-2.002824
Mo2C_100_5_Ta_2_O_0_13_23684.graphml,-5.11,-4.9263296
Mo2C_001_3_Ru_1_O_0_1_4131.graphml,-3.32,-3.0662162
Mo2C_100_5_Ti_3_O_0_23_21258.graphml,-4.763,-4.8071723
Mo2C_110_4_W_0_O_0_5_23231.graphml,-2.061,-2.1849785
Mo2C_001_1_O_0_12_1412.graphml,-2.512,-2.5634606
Mo2C_100_5_Mn_0_O_0_20_15645.graphml,-4.0760000000000005,-4.387057
Mo2C_011_3_O_0_16_1910.graphml,-4.787,-4.851906
Mo2C_001_4_Ru_0_O_0_0_897.graphml,-2.41,-2.350292
Mo2C_100_3_Zn_3_O_0_9_24719.graphml,-3.0210000000000004,-2.7384028
Mo2C_011_6_O_0_22_1670.graphml,-2.63,-3.3651762
Mo2C_011_5_Tc_0_O_0_0_10078.graphml,-4.461,-3.864381
Mo2C_111_3_O_0_20_36.graphml,-2.23,-2.5467765
Mo2C_100_5_Pd_2_O_0_7_7888.graphml,-4.783,-4.720775
Mo2C_111_0_Fe_0_O_0_2_13927.graphml,-2.99,-3.104429
Mo2C_101_2_O_0_28_460.graphml,-2.852,-2.597125
Mo2C_100_3_Nb_3_O_0_4_11310.graphml,-3.889,-3.8990996
Mo2C_011_4_Rh_0_O_0_2_26052.graphml,-3.863,-3.9658563
Mo2C_101_2_Tc_0_O_0_1_8356.graphml,-4.124,-4.052366
Mo2C_001_4_Fe_0_O_0_9_20368.graphml,-1.615,-1.287505
Mo2C_100_0_Pt_2_O_0_3_7472.graphml,-3.2089999999999996,-3.1268685
Mo2C_101_2_Ti_1_O_0_9_15291.graphml,-3.178,-3.0028179
Mo2C_101_7_O_0_38_1502.graphml,-4.6930000000000005,-4.5458913
Mo2C_110_3_Ta_0_O_0_2_24989.graphml,-1.709,-1.5433022
Mo2C_110_5_Nb_1_O_0_5_15478.graphml,-2.72,-2.6469197
Mo2C_100_5_Co_2_O_0_0_13363.graphml,-3.449,-3.503349
Mo2C_010_3_Tc_1_O_0_9_1506.graphml,-2.6069999999999998,-2.7858226
Mo2C_011_4_Re_0_O_0_1_23909.graphml,-2.926,-3.1021688
Mo2C_111_3_Fe_0_O_0_5_3872.graphml,-2.241,-2.123782
Mo2C_100_0_Pt_2_O_0_1_15432.graphml,-3.509,-3.4086607
Mo2C_100_4_Ru_1_O_0_5_14531.graphml,-2.336,-2.1139784
Mo2C_101_5_Nb_1_O_0_8_22157.graphml,-1.261,-1.49285
Mo2C_110_1_Cr_1_O_0_2_2526.graphml,-4.2139999999999995,-4.2759075
Mo2C_011_3_O_0_0_1625.graphml,-2.832,-4.3606033
Mo2C_111_5_Ta_0_O_0_5_18014.graphml,-2.67,-2.932757
Mo2C_101_8_Pd_0_O_0_1_7911.graphml,-2.681,-2.738061
Mo2C_100_3_Ag_0_O_0_2_15143.graphml,-3.194,-3.1779835
Mo2C_010_2_Cr_0_O_0_2_24266.graphml,-4.6080000000000005,-4.039025
Mo2C_110_5_V_1_O_0_1_20231.graphml,-4.3839999999999995,-4.3335214
Mo2C_111_5_Ni_0_O_0_3_4947.graphml,-2.838,-3.853693
Mo2C_111_7_Nb_0_O_0_4_22324.graphml,-3.877,-3.5844712
Mo2C_001_4_V_1_O_0_5_15112.graphml,-4.975,-4.8898125
Mo2C_100_2_Ni_0_O_0_5_25558.graphml,-4.0760000000000005,-4.030061
Mo2C_001_3_Re_1_O_0_6_2984.graphml,-2.91,-3.0580046
Mo2C_101_5_Au_0_O_0_4_5036.graphml,-4.21,-4.0853825
Mo2C_100_2_Cd_0_O_0_16_2426.graphml,-4.422,-3.7141552
Mo2C_111_3_Tc_0_O_0_0_2039.graphml,-3.2489999999999997,-3.8287745
Mo2C_110_0_Ir_0_O_0_4_2395.graphml,-4.431,-4.4538803
Mo2C_110_5_Pt_0_O_0_2_5038.graphml,-2.339,-2.1780283
Mo2C_001_2_Cu_0_O_0_7_3141.graphml,-3.415,-3.8916953
Mo2C_001_2_Au_0_O_0_7_4133.graphml,-3.3489999999999998,-3.3076725
Mo2C_100_2_Re_2_O_0_1_14158.graphml,-3.1889999999999996,-3.1519983
Mo2C_010_2_V_1_O_0_1_17558.graphml,-4.775,-4.7135406
Mo2C_100_2_Ni_1_O_0_12_3649.graphml,-4.663,-4.474372
Mo2C_100_0_W_1_O_0_10_25940.graphml,-3.361,-3.5251973
Mo2C_101_5_Au_0_O_0_9_15681.graphml,-4.238,-4.0510397
Mo2C_100_0_Pd_1_O_0_4_20168.graphml,-2.229,-2.014933
Mo2C_010_2_Os_0_O_0_3_391.graphml,-3.739,-3.8040414
Mo2C_111_1_Au_0_O_0_5_13745.graphml,-4.9510000000000005,-4.8991327
Mo2C_110_4_O_0_1_1901.graphml,-2.6830000000000003,-2.844281
Mo2C_111_8_O_0_14_1636.graphml,-4.986000000000001,-4.3080435
Mo2C_001_3_O_0_14_1643.graphml,-2.84,-2.514209
Mo2C_101_5_Ag_1_O_0_4_11674.graphml,-3.761,-6.812295
Mo2C_100_5_Re_2_O_0_23_15983.graphml,-4.343,-4.5046196
Mo2C_110_5_Ag_1_O_0_2_4365.graphml,-2.569,-2.6014154
Mo2C_100_2_Ag_0_O_0_9_1189.graphml,-4.4319999999999995,-4.634139
Mo2C_010_0_Cu_0_O_0_6_26488.graphml,-3.826,-3.7052166
Mo2C_100_2_Tc_3_O_0_5_251.graphml,-4.186,-4.1498637
Mo2C_100_3_W_2_O_0_10_26552.graphml,-3.705,-3.8727663
Mo2C_111_5_O_0_48_650.graphml,-1.8559999999999999,-2.179289
Mo2C_100_5_Nb_2_O_0_11_20320.graphml,-4.896,-4.8966513
Mo2C_100_2_Os_3_O_0_13_1877.graphml,-4.484,-4.838405
Mo2C_100_2_Zn_3_O_0_9_16144.graphml,-4.103,-4.2392282
Mo2C_101_7_Cr_1_O_0_6_24520.graphml,-3.054,-4.361689
Mo2C_101_0_Ni_0_O_0_1_1533.graphml,-3.31,-3.9106288
Mo2C_011_4_Cd_0_O_0_2_18996.graphml,-3.508,-3.723033
Mo2C_101_8_O_0_22_747.graphml,-2.551,-2.8714645
Mo2C_101_5_Cd_1_O_0_11_17006.graphml,-0.67,-1.1510663
Mo2C_100_0_V_2_O_0_21_16201.graphml,-3.611,-3.3662143
Mo2C_100_0_Os_1_O_0_21_20282.graphml,-3.498,-3.540255
Mo2C_110_4_V_1_O_0_3_15009.graphml,-3.2689999999999997,-2.4133356
Mo2C_111_4_Co_0_O_0_1_25836.graphml,-2.499,-2.469654
Mo2C_100_5_Cr_1_O_0_19_9485.graphml,-4.553,-4.438299
Mo2C_010_1_Rh_1_O_0_3_25394.graphml,-4.1930000000000005,-4.132572
Mo2C_010_1_Pt_1_O_0_5_8406.graphml,-1.693,-1.5588977
Mo2C_101_1_O_0_40_645.graphml,-3.205,-3.1689265
Mo2C_011_2_Cd_0_O_0_0_9586.graphml,-3.647,-3.641501
Mo2C_001_5_Nb_1_O_0_0_2834.graphml,-3.977,-4.1237173
Mo2C_011_8_Mn_0_O_0_2_20977.graphml,-4.598,-4.3934646
Mo2C_011_8_O_0_33_1356.graphml,-2.363,-2.7570786
Mo2C_010_0_Ir_0_O_0_7_12380.graphml,-3.295,-3.6418707
Mo2C_100_2_Ni_2_O_0_10_1739.graphml,-5.211,-4.726159
Mo2C_100_2_Rh_3_O_0_21_4000.graphml,-4.662,-4.7662864
Mo2C_100_3_Rh_2_O_0_1_4130.graphml,-3.5789999999999997,-3.3675494
Mo2C_100_5_Ta_1_O_0_5_14567.graphml,-4.958,-4.7640123
Mo2C_110_0_Ir_0_O_0_11_4445.graphml,-3.0869999999999997,-2.7768657
Mo2C_111_6_Zn_0_O_0_0_20225.graphml,-3.931,-3.7760038
Mo2C_011_2_Fe_0_O_0_0_2440.graphml,-2.662,-4.120056
Mo2C_010_1_O_0_14_753.graphml,-4.238,-4.142146
Mo2C_001_2_Ta_0_O_0_2_4188.graphml,-4.573,-4.7025547
Mo2C_100_5_Cr_0_O_0_7_17954.graphml,-5.148,-5.0782557
Mo2C_100_2_Ta_0_O_0_22_14814.graphml,-5.314,-4.990535
Mo2C_100_2_Fe_3_O_0_8_5226.graphml,-5.296,-5.096239
Mo2C_100_4_V_1_O_0_4_220.graphml,-5.348,-5.172328
Mo2C_100_3_Pd_3_O_0_8_13581.graphml,-2.885,-2.8227527
Mo2C_100_1_Au_0_O_0_5_24164.graphml,-2.331,-2.6582632
Mo2C_100_0_W_0_O_0_19_15745.graphml,-3.61,-3.5016387
Mo2C_101_9_Co_0_O_0_0_3713.graphml,-4.715,-3.9666598
Mo2C_100_5_Co_0_O_0_6_2433.graphml,-4.621,-4.5821137
Mo2C_010_1_W_0_O_0_1_7884.graphml,-4.266,-4.1249366
Mo2C_011_1_O_0_7_1255.graphml,-4.723,-4.6221933
Mo2C_011_9_O_0_25_1938.graphml,-4.348,-4.48837
Mo2C_010_2_Ag_0_O_0_5_25285.graphml,-4.0969999999999995,-4.203434
Mo2C_100_5_Cu_2_O_0_12_14997.graphml,-5.129,-4.830759
Mo2C_100_2_Ti_3_O_0_1_3467.graphml,-3.4539999999999997,-3.5915577
Mo2C_110_2_Nb_0_O_0_6_20137.graphml,-4.101,-3.9863272
Mo2C_100_2_Tc_2_O_0_17_21104.graphml,-4.585,-4.7104473
Mo2C_101_4_Pd_1_O_0_10_358.graphml,-4.0089999999999995,-4.157816
Mo2C_100_3_Pd_2_O_0_16_15302.graphml,-2.807,-2.9606383
Mo2C_001_0_Tc_0_O_0_0_3036.graphml,-2.5869999999999997,-2.7753603
Mo2C_100_5_Zn_1_O_0_3_11210.graphml,-3.9330000000000003,-3.7748363
Mo2C_100_2_Au_2_O_0_9_19585.graphml,-5.002,-4.1545124
Mo2C_101_7_Rh_0_O_0_10_13975.graphml,-3.2119999999999997,-3.1427286
Mo2C_100_0_Mn_0_O_0_0_22578.graphml,-2.0,-1.8362907
Mo2C_111_9_O_0_51_155.graphml,-3.3560000000000003,-3.0506527
Mo2C_110_2_Cd_0_O_0_8_18046.graphml,-3.363,-3.1733372
Mo2C_100_4_Pd_1_O_0_2_10023.graphml,-2.8480000000000003,-2.8544846
Mo2C_011_9_O_0_14_1808.graphml,-2.6210000000000004,-2.9026668
Mo2C_100_5_W_2_O_0_17_10995.graphml,-4.613,-4.899472
Mo2C_101_9_Ta_0_O_0_1_20463.graphml,-5.268,-3.819143
Mo2C_100_0_Ir_0_O_0_21_6799.graphml,-2.878,-3.1161516
Mo2C_111_4_O_0_45_601.graphml,-2.861,-2.44506
Mo2C_100_1_Cr_1_O_0_5_4194.graphml,-2.758,-3.2455134
Mo2C_111_1_O_0_0_1825.graphml,-4.974,-3.9070728
Mo2C_100_2_Pd_0_O_0_5_5308.graphml,-4.041,-4.111845
Mo2C_111_3_Rh_0_O_0_1_990.graphml,-3.0469999999999997,-3.2085786
Mo2C_111_5_O_0_44_829.graphml,-4.372,-4.676208
Mo2C_101_7_Ti_1_O_0_1_7035.graphml,-4.9110000000000005,-4.8131733
Mo2C_110_1_Rh_0_O_0_6_3155.graphml,-3.943,-3.962283
Mo2C_100_5_Ni_0_O_0_13_17565.graphml,-4.73,-4.8625984
Mo2C_100_2_Rh_1_O_0_2_12064.graphml,-3.5839999999999996,-3.5644605
Mo2C_100_3_Os_3_O_0_10_23863.graphml,-2.7310000000000003,-2.654228
Mo2C_100_1_Cd_0_O_0_5_15865.graphml,-2.423,-2.3718493
Mo2C_001_4_Ag_1_O_0_3_12628.graphml,-2.381,-2.5487692
Mo2C_010_2_Ni_0_O_0_2_15124.graphml,-2.555,-2.6496623
Mo2C_100_3_Tc_0_O_0_20_223.graphml,-2.99,-3.005654
Mo2C_001_1_Mn_1_O_0_10_9678.graphml,-1.66,-1.3117126
Mo2C_011_0_O_0_33_693.graphml,-2.642,-3.2950475
Mo2C_011_8_Au_0_O_0_1_21728.graphml,-2.679,-2.6324189
Mo2C_100_2_Tc_0_O_0_16_10228.graphml,-3.7110000000000003,-4.2018394
Mo2C_110_1_Rh_0_O_0_3_11164.graphml,-4.14,-4.172717
Mo2C_011_8_Cu_0_O_0_0_5909.graphml,-3.426,-3.5137517
Mo2C_101_7_Ta_1_O_0_4_4223.graphml,-3.4339999999999997,-3.3355596
Mo2C_110_0_Ag_1_O_0_3_21411.graphml,-4.007,-4.555551
Mo2C_100_2_Cu_3_O_0_10_21595.graphml,-4.923,-5.071911
Mo2C_010_3_Ir_0_O_0_4_1768.graphml,-4.336,-3.652829
Mo2C_100_2_Fe_1_O_0_23_18337.graphml,-4.031000000000001,-4.000128
Mo2C_001_4_Os_1_O_0_6_10495.graphml,-2.8480000000000003,-2.7424362
Mo2C_011_6_Ti_0_O_0_0_17107.graphml,-4.825,-4.702464
Mo2C_100_0_Re_3_O_0_22_22258.graphml,-3.141,-3.032336
Mo2C_100_4_Fe_1_O_0_0_16403.graphml,-3.372,-3.333835
Mo2C_101_4_Mn_1_O_0_7_6474.graphml,-4.177,-4.054203
Mo2C_011_6_Os_0_O_0_2_19688.graphml,-3.363,-3.072402
Mo2C_100_0_Mn_2_O_0_16_14670.graphml,-2.312,-2.0016642
Mo2C_010_0_Pt_1_O_0_0_25495.graphml,-3.7889999999999997,-4.1604667
Mo2C_100_0_Pt_1_O_0_21_7925.graphml,-4.28,-4.3974752
Mo2C_100_0_Rh_0_O_0_2_6440.graphml,-3.923,-3.8520215
Mo2C_011_1_Ti_0_O_0_1_24610.graphml,-3.051,-2.7781343
Mo2C_110_4_Zn_1_O_0_11_20978.graphml,-1.865,-2.1335084
Mo2C_110_0_Rh_1_O_0_6_24611.graphml,-4.537,-4.603026
Mo2C_001_5_Nb_0_O_0_3_21915.graphml,-5.155,-5.1817803
Mo2C_100_0_Ti_2_O_0_1_12591.graphml,-3.4539999999999997,-3.4512289
Mo2C_100_3_Cr_1_O_0_20_15358.graphml,-3.1860000000000004,-3.3973057
Mo2C_101_9_W_0_O_0_4_22216.graphml,-4.329,-4.191489
Mo2C_100_0_Ru_3_O_0_3_20446.graphml,-3.227,-2.884345
Mo2C_101_4_Ir_1_O_0_5_20216.graphml,-3.735,-3.6606023
Mo2C_100_0_V_1_O_0_19_13959.graphml,-3.608,-3.4986942
Mo2C_100_5_Cu_3_O_0_5_24150.graphml,-5.127999999999999,-4.234946
Mo2C_100_5_Co_1_O_0_19_18603.graphml,-3.9139999999999997,-4.2105284
Mo2C_101_7_Fe_1_O_0_2_15461.graphml,-3.9360000000000004,-3.4688694
Mo2C_110_0_Mn_1_O_0_11_22341.graphml,-3.9939999999999998,-4.0444765
Mo2C_110_5_Cr_0_O_0_4_22032.graphml,-2.449,-2.335217
Mo2C_100_2_Co_0_O_0_14_24280.graphml,-4.643,-4.2384715
Mo2C_011_8_Cr_0_O_0_2_18929.graphml,-4.921,-4.328747
Mo2C_010_2_O_0_4_1749.graphml,-4.61,-4.6947584
Mo2C_100_2_Os_0_O_0_0_3281.graphml,-4.122,-4.007441
Mo2C_100_2_W_3_O_0_0_12657.graphml,-3.208,-3.090751
Mo2C_010_2_Mn_0_O_0_2_5408.graphml,-3.406,-3.2487752
Mo2C_111_9_Mn_0_O_0_3_22108.graphml,-3.1830000000000003,-3.4327466
Mo2C_110_0_Ti_0_O_0_0_23206.graphml,-4.784,-5.040867
Mo2C_011_3_Ta_0_O_0_3_435.graphml,-4.396,-4.417326
Mo2C_100_5_Re_0_O_0_14_21241.graphml,-4.651,-4.6127625
Mo2C_100_5_W_1_O_0_1_2958.graphml,-3.737,-3.6060052
Mo2C_100_2_Co_2_O_0_20_20438.graphml,-5.273,-4.913006
Mo2C_010_0_Ru_1_O_0_7_18406.graphml,-3.7939999999999996,-3.4310782
Mo2C_001_0_Pd_1_O_0_1_12279.graphml,-3.738,-3.8448489
Mo2C_100_5_Ir_3_O_0_18_19563.graphml,-5.1770000000000005,-4.81657
Mo2C_110_1_Ta_0_O_0_10_25232.graphml,-4.046,-4.3060665
Mo2C_101_0_O_0_32_408.graphml,-3.155,-3.79274
Mo2C_110_5_Ir_1_O_0_7_23163.graphml,-3.512,-3.4640734
Mo2C_011_2_Rh_0_O_0_3_2659.graphml,-3.037,-3.5556667
Mo2C_101_0_Tc_1_O_0_11_26582.graphml,-1.321,-1.2539073
Mo2C_100_0_Nb_0_O_0_10_12099.graphml,-2.12,-2.2138197
Mo2C_010_3_Re_0_O_0_4_7721.graphml,-4.238,-3.760848
Mo2C_100_2_Au_1_O_0_11_13423.graphml,-3.83,-3.8078387
Mo2C_101_0_Ti_1_O_0_5_11365.graphml,-5.104,-4.450527
Mo2C_001_1_Au_1_O_0_1_22803.graphml,-3.733,-2.9171562
Mo2C_100_2_Fe_3_O_0_3_9332.graphml,-4.628,-4.5994306
Mo2C_100_2_Pt_3_O_0_1_7726.graphml,-5.119,-5.2070894
Mo2C_110_1_Re_1_O_0_2_9008.graphml,-4.187,-4.0959353
Mo2C_011_6_Pd_0_O_0_3_20072.graphml,-4.756,-4.4238095
Mo2C_110_4_Nb_1_O_0_6_2842.graphml,-1.899,-1.8349416
Mo2C_100_5_Ir_2_O_0_17_9153.graphml,-4.555,-4.81657
Mo2C_101_5_Cu_0_O_0_6_22808.graphml,-1.656,-1.9887105
Mo2C_001_0_Pt_1_O_0_0_8859.graphml,-2.079,-2.1742656
Mo2C_001_4_Au_1_O_0_0_15890.graphml,-3.7319999999999998,-3.6408854
Mo2C_011_4_O_0_10_807.graphml,-3.105,-3.012067
Mo2C_001_1_Co_0_O_0_10_19978.graphml,-2.059,-1.8782707
Mo2C_101_0_Cd_1_O_0_2_8600.graphml,-1.835,-1.8432083
Mo2C_110_4_Ni_0_O_0_11_3126.graphml,-2.262,-2.1089156
Mo2C_100_2_Os_2_O_0_0_17084.graphml,-3.2510000000000003,-3.2315698
Mo2C_100_2_Ag_2_O_0_8_22918.graphml,-4.831,-4.702374
Mo2C_001_2_Fe_1_O_0_1_22823.graphml,-2.917,-3.5417638
Mo2C_100_3_Zn_1_O_0_19_17843.graphml,-1.875,-2.0557365
Mo2C_001_0_Ta_1_O_0_5_287.graphml,-2.94,-3.3552353
Mo2C_101_9_Re_1_O_0_8_25389.graphml,-3.47,-3.7210293
Mo2C_100_5_Fe_0_O_0_22_11112.graphml,-4.85,-4.592968
Mo2C_011_7_O_0_12_882.graphml,-4.942,-4.876595
Mo2C_111_8_Ir_0_O_0_0_19152.graphml,-2.522,-2.733889
Mo2C_011_9_Cr_0_O_0_1_8207.graphml,-4.7669999999999995,-4.483334
Mo2C_100_2_Re_0_O_0_13_11977.graphml,-4.65,-4.6127625
Mo2C_011_3_O_0_1_1558.graphml,-3.096,-2.8225067
Mo2C_110_3_O_0_12_1252.graphml,-3.177,-1.6164407
Mo2C_100_3_Co_0_O_0_10_2943.graphml,-4.461,-4.517435
Mo2C_100_5_Au_2_O_0_3_24921.graphml,-3.253,-3.3398368
Mo2C_100_4_O_0_12_794.graphml,-5.035,-4.4152064
Mo2C_100_5_Fe_3_O_0_10_25042.graphml,-3.9819999999999998,-4.7467165
Mo2C_100_0_Nb_1_O_0_15_3633.graphml,-3.83,-3.786106
Mo2C_100_2_Nb_2_O_0_19_1329.graphml,-4.925,-4.5535355
Mo2C_110_5_W_1_O_0_6_25772.graphml,-4.698,-4.840934
Mo2C_100_5_Ag_1_O_0_0_12970.graphml,-3.3739999999999997,-3.5036066
Mo2C_110_0_W_0_O_0_0_20781.graphml,-4.382,-4.5778623
Mo2C_100_2_Mn_0_O_0_19_24473.graphml,-4.24,-4.2529607
Mo2C_100_2_Cu_0_O_0_1_15034.graphml,-3.4730000000000003,-3.4796417
Mo2C_110_0_Re_1_O_0_9_23630.graphml,-3.805,-3.92553
Mo2C_111_2_Cu_0_O_0_2_507.graphml,-2.917,-3.1403584
Mo2C_100_5_Ru_3_O_0_11_15053.graphml,-4.595,-4.7421236
Mo2C_100_2_Ti_0_O_0_13_17382.graphml,-5.577999999999999,-5.1257887
Mo2C_100_1_Ni_0_O_0_0_23460.graphml,-4.008,-4.0316143
Mo2C_011_0_Rh_0_O_0_3_24450.graphml,-4.68,-4.8542147
Mo2C_100_2_Re_0_O_0_1_1457.graphml,-3.2039999999999997,-3.2058024
Mo2C_100_3_Os_0_O_0_21_6632.graphml,-3.4530000000000003,-3.414748
Mo2C_111_2_O_0_14_479.graphml,-2.892,-2.5457342
Mo2C_100_3_Ag_2_O_0_7_26441.graphml,-2.957,-2.8697646
Mo2C_100_5_Ir_3_O_0_9_21716.graphml,-5.175,-4.773611
Mo2C_101_7_Nb_1_O_0_11_5316.graphml,-3.167,-3.0374026
Mo2C_110_1_Ru_0_O_0_5_6759.graphml,-4.418,-4.11559
Mo2C_101_9_Pt_0_O_0_8_11660.graphml,-3.588,-3.5747743
Mo2C_100_2_Ni_0_O_0_8_6577.graphml,-4.503,-4.735163
Mo2C_110_0_Nb_0_O_0_7_24131.graphml,-4.399,-4.617401
Mo2C_100_5_Ti_3_O_0_15_1718.graphml,-5.031000000000001,-4.8517504
Mo2C_100_2_Zn_2_O_0_20_18976.graphml,-5.027,-4.832348
Mo2C_100_0_Cr_0_O_0_3_1952.graphml,-3.378,-3.391432
Mo2C_110_0_Cd_0_O_0_9_15534.graphml,-4.007,-4.1048155
Mo2C_101_0_Nb_1_O_0_10_323.graphml,-2.379,-2.1287072
Mo2C_100_2_Cu_2_O_0_20_21352.graphml,-5.127999999999999,-4.8392878
Mo2C_101_9_Os_0_O_0_9_4991.graphml,-3.5210000000000004,-3.3336074
Mo2C_100_0_Ir_2_O_0_22_9145.graphml,-2.637,-2.6924212
Mo2C_101_9_Ni_1_O_0_9_21252.graphml,-3.6860000000000004,-3.5648916
Mo2C_101_7_Tc_0_O_0_5_1733.graphml,-3.2030000000000003,-3.084085
Mo2C_100_2_Au_1_O_0_21_13565.graphml,-4.05,-4.154954
Mo2C_100_2_Ti_0_O_0_2_20081.graphml,-3.588,-3.9773428
Mo2C_110_1_Ta_1_O_0_3_6937.graphml,-4.793,-4.7209845
Mo2C_001_4_Ir_0_O_0_0_17037.graphml,-1.749,-1.4129559
Mo2C_100_0_Ag_1_O_0_5_21752.graphml,-1.32,-2.190045
Mo2C_110_0_W_1_O_0_3_19911.graphml,-4.243,-4.382643
Mo2C_101_9_Zn_1_O_0_0_18374.graphml,-3.701,-3.6754892
Mo2C_100_2_Ru_3_O_0_0_11925.graphml,-3.378,-4.1457796
Mo2C_100_5_Nb_3_O_0_21_18586.graphml,-4.743,-4.413517
Mo2C_100_0_Os_1_O_0_3_9940.graphml,-3.4760000000000004,-3.3172238
Mo2C_100_0_Co_2_O_0_17_4153.graphml,-2.89,-3.0046403
Mo2C_100_0_Ta_1_O_0_5_18567.graphml,-3.9530000000000003,-3.8171065
Mo2C_100_0_Pd_1_O_0_1_13915.graphml,-2.858,-2.7241156
Mo2C_001_4_Ru_0_O_0_11_5273.graphml,-2.8280000000000003,-2.7143188
Mo2C_101_5_Os_1_O_0_4_13354.graphml,-3.437,-3.8496854
Mo2C_111_6_Ir_0_O_0_1_4001.graphml,-2.116,-2.3053176
Mo2C_011_0_Fe_0_O_0_2_7510.graphml,-3.617,-3.4703305
Mo2C_100_3_Tc_0_O_0_8_10790.graphml,-3.514,-3.283334
Mo2C_111_4_W_0_O_0_3_4421.graphml,-2.799,-2.8979576
Mo2C_111_4_O_0_13_799.graphml,-2.523,-2.6360135
Mo2C_100_2_Re_1_O_0_4_11508.graphml,-4.492,-4.6731005
Mo2C_101_9_Co_1_O_0_10_8540.graphml,-3.8339999999999996,-3.8977778
Mo2C_100_0_Au_0_O_0_2_9670.graphml,-3.227,-3.2199237
Mo2C_100_2_Co_2_O_0_10_26550.graphml,-4.245,-4.3127427
Mo2C_100_0_Cr_3_O_0_17_7519.graphml,-3.404,-3.4065242
Mo2C_101_0_Pd_1_O_0_6_16289.graphml,-3.616,-3.58525
