graphFileName,y_valid,y_valid_pred
Mo2C_011_4_O_0_11_1961.graphml,-3.105,-2.2686944
Mo2C_100_2_Ni_0_O_0_2_9.graphml,-3.5660000000000003,-3.428449
Mo2C_100_5_Pt_3_O_0_20_14.graphml,-4.671,-4.7675133
Mo2C_101_2_Ta_0_O_0_0_23.graphml,-5.417000000000001,-4.937045
Mo2C_100_2_Co_1_O_0_9_27.graphml,-4.6419999999999995,-4.238471
Mo2C_110_0_Rh_0_O_0_7_59.graphml,-3.7889999999999997,-4.1099386
Mo2C_100_5_Ir_3_O_0_2_74.graphml,-3.33,-3.269961
Mo2C_100_5_Co_0_O_0_23_94.graphml,-4.404,-4.4689307
Mo2C_101_9_Ir_1_O_0_6_95.graphml,-3.645,-3.5121963
Mo2C_110_1_Ag_0_O_0_3_107.graphml,-4.149,-4.506564
Mo2C_011_9_W_0_O_0_2_109.graphml,-4.513,-4.5697064
Mo2C_110_5_Fe_1_O_0_2_111.graphml,-2.714,-2.9492993
Mo2C_100_5_V_2_O_0_4_115.graphml,-4.931,-4.928705
Mo2C_101_7_Cu_1_O_0_9_130.graphml,-3.7560000000000002,-3.9247296
Mo2C_110_1_Rh_1_O_0_1_137.graphml,-3.858,-3.9226282
Mo2C_110_4_Ta_1_O_0_6_149.graphml,-1.883,-1.9440733
Mo2C_110_5_Cu_1_O_0_5_161.graphml,-2.5839999999999996,-2.6380334
Mo2C_111_4_Ag_0_O_0_3_168.graphml,-2.6689999999999996,-2.7717817
Mo2C_011_1_Ti_0_O_0_2_183.graphml,-5.152,-5.3068414
Mo2C_100_2_Zn_3_O_0_13_191.graphml,-4.758,-4.8102837
Mo2C_111_5_Cu_0_O_0_5_193.graphml,-2.859,-2.9837947
Mo2C_101_0_Ru_0_O_0_0_203.graphml,-3.5860000000000003,-3.3831742
Mo2C_100_5_Cu_2_O_0_8_207.graphml,-5.129,-4.0379434
Mo2C_100_5_Re_0_O_0_10_208.graphml,-4.4910000000000005,-4.6731005
Mo2C_100_1_Zn_1_O_0_4_211.graphml,-3.947,-3.91554
Mo2C_100_3_Pd_1_O_0_2_213.graphml,-2.858,-2.8952394
Mo2C_100_5_V_2_O_0_15_214.graphml,-5.369,-5.0719566
Mo2C_101_4_Cu_0_O_0_4_217.graphml,-3.5580000000000003,-3.583186
Mo2C_100_3_Mn_1_O_0_1_226.graphml,-1.999,-1.83629
Mo2C_010_1_W_1_O_0_1_234.graphml,-4.131,-4.093809
Mo2C_100_2_Cr_0_O_0_4_240.graphml,-4.553999999999999,-4.886301
Mo2C_100_3_Nb_3_O_0_1_242.graphml,-3.645,-3.530555
Mo2C_100_5_Cr_1_O_0_1_246.graphml,-3.42,-3.1182659
Mo2C_101_5_Os_0_O_0_4_253.graphml,-3.5810000000000004,-3.860212
Mo2C_100_5_Au_3_O_0_1_262.graphml,-4.999,-4.917363
Mo2C_111_4_Os_0_O_0_1_273.graphml,-2.306,-2.3260815
Mo2C_110_2_Pt_0_O_0_7_290.graphml,-2.852,-3.0708544
Mo2C_100_2_Re_2_O_0_12_297.graphml,-5.0760000000000005,-4.645479
Mo2C_101_9_Rh_1_O_0_9_298.graphml,-3.907,-4.0202007
Mo2C_101_5_Ag_1_O_0_9_302.graphml,-3.5589999999999997,-3.823312
Mo2C_101_2_Ni_0_O_0_8_303.graphml,-3.2960000000000003,-3.4840662
Mo2C_110_5_Tc_0_O_0_3_312.graphml,-2.639,-3.0685132
Mo2C_100_0_Ir_2_O_0_17_315.graphml,-2.5810000000000004,-2.5500865
Mo2C_001_0_Ag_0_O_0_2_320.graphml,-3.722,-3.8456147
Mo2C_100_3_Nb_3_O_0_2_321.graphml,-3.33,-3.2302625
Mo2C_100_2_Cr_3_O_0_2_332.graphml,-3.505,-4.1903267
Mo2C_010_3_Re_1_O_0_4_336.graphml,-4.238,-3.9730573
Mo2C_100_0_V_1_O_0_4_341.graphml,-3.6060000000000003,-3.8066108
Mo2C_100_2_Co_1_O_0_22_345.graphml,-4.781000000000001,-4.7872906
Mo2C_110_0_Ru_1_O_0_9_368.graphml,-3.5380000000000003,-3.639918
Mo2C_110_1_Ni_1_O_0_2_376.graphml,-4.18,-4.1736526
Mo2C_010_1_Pt_1_O_0_1_380.graphml,-4.552,-4.3472447
Mo2C_100_2_Ni_2_O_0_20_382.graphml,-5.212999999999999,-4.786254
Mo2C_110_3_Pd_1_O_0_4_389.graphml,-2.7030000000000003,-2.7979085
Mo2C_100_0_Ta_3_O_0_16_392.graphml,-3.258,-3.0897677
Mo2C_001_1_Ir_0_O_0_2_400.graphml,-3.4810000000000003,-3.0388415
Mo2C_100_0_Tc_1_O_0_0_410.graphml,-3.383,-3.086693
Mo2C_101_4_Nb_0_O_0_6_411.graphml,-4.694,-5.0348234
Mo2C_100_5_Cr_2_O_0_0_423.graphml,-3.388,-3.1628668
Mo2C_100_2_W_1_O_0_11_428.graphml,-4.627,-4.8349624
Mo2C_101_4_Zn_1_O_0_8_437.graphml,-3.6210000000000004,-3.7892897
Mo2C_010_3_Mn_1_O_0_6_443.graphml,-3.295,-3.2908175
Mo2C_001_2_Ta_1_O_0_0_447.graphml,-3.908,-4.5987787
Mo2C_001_1_Re_0_O_0_5_474.graphml,-2.6830000000000003,-2.751908
Mo2C_001_4_Tc_0_O_0_4_486.graphml,-4.195,-4.220337
Mo2C_001_1_Mn_1_O_0_0_497.graphml,-3.861,-3.8181064
Mo2C_101_2_Fe_0_O_0_5_499.graphml,-3.59,-3.467653
Mo2C_101_4_V_0_O_0_8_503.graphml,-4.481,-4.6278
Mo2C_001_1_Ti_1_O_0_10_510.graphml,-4.981,-5.0323973
Mo2C_101_2_Tc_1_O_0_10_511.graphml,-3.437,-3.4752276
Mo2C_001_1_Pt_1_O_0_8_514.graphml,-3.003,-3.0134633
Mo2C_001_1_Co_0_O_0_0_516.graphml,-3.6039999999999996,-3.3479588
Mo2C_100_3_Ni_0_O_0_9_517.graphml,-5.1979999999999995,-4.3077445
Mo2C_100_0_Cr_0_O_0_1_535.graphml,-3.33,-3.3318257
Mo2C_110_2_Ag_0_O_0_7_541.graphml,-2.792,-3.274576
Mo2C_100_0_Ir_2_O_0_19_545.graphml,-2.522,-2.5937254
Mo2C_110_2_Cr_1_O_0_5_548.graphml,-4.11,-4.3265085
Mo2C_111_4_Ru_0_O_0_5_552.graphml,-3.813,-3.7444775
Mo2C_101_0_Au_0_O_0_3_559.graphml,-2.0909999999999997,-2.2795234
Mo2C_100_5_Ni_2_O_0_18_561.graphml,-4.352,-4.842192
Mo2C_101_0_Au_1_O_0_3_579.graphml,-1.7169999999999999,-1.4287889
Mo2C_110_5_Co_1_O_0_3_580.graphml,-2.461,-2.3454134
Mo2C_100_5_Au_2_O_0_7_583.graphml,-4.756,-4.8700356
Mo2C_011_8_Ni_0_O_0_1_585.graphml,-2.443,-2.4884813
Mo2C_101_9_Co_1_O_0_11_590.graphml,-3.835,-3.8848877
Mo2C_001_2_Tc_1_O_0_0_609.graphml,-3.779,-3.8684957
Mo2C_010_0_Ta_0_O_0_3_613.graphml,-5.443,-5.0435014
Mo2C_100_2_Pt_2_O_0_14_623.graphml,-4.672,-4.7924676
Mo2C_011_0_Ru_0_O_0_3_632.graphml,-4.579,-4.289394
Mo2C_100_0_Ir_3_O_0_23_651.graphml,-2.5810000000000004,-2.5500865
Mo2C_100_0_Pt_0_O_0_12_656.graphml,-2.8930000000000002,-3.1678317
Mo2C_101_5_Ti_0_O_0_3_658.graphml,-4.824,-4.5406475
Mo2C_010_0_Pd_1_O_0_9_676.graphml,-3.4210000000000003,-3.4385161
Mo2C_100_5_Au_2_O_0_6_679.graphml,-4.755,-4.824578
Mo2C_111_3_Re_0_O_0_2_685.graphml,-3.1630000000000003,-3.031236
Mo2C_101_5_Ni_1_O_0_7_688.graphml,-1.989,-2.0577915
Mo2C_100_2_Ni_0_O_0_23_693.graphml,-4.664,-4.0907054
Mo2C_101_4_Cr_1_O_0_9_695.graphml,-3.531,-4.189175
Mo2C_100_5_Re_1_O_0_11_696.graphml,-4.2410000000000005,-4.4588385
Mo2C_101_0_Ru_1_O_0_7_701.graphml,-3.549,-3.606432
Mo2C_010_0_Re_1_O_0_7_702.graphml,-4.228,-4.1757674
Mo2C_100_3_Os_1_O_0_15_709.graphml,-2.126,-2.1913998
Mo2C_001_1_Ag_0_O_0_3_715.graphml,-3.91,-3.9569695
Mo2C_111_3_Os_0_O_0_5_719.graphml,-2.214,-2.008103
Mo2C_001_5_V_1_O_0_4_720.graphml,-4.37,-4.4188104
Mo2C_110_4_Tc_1_O_0_1_727.graphml,-2.602,-3.0052774
Mo2C_010_2_Cu_1_O_0_2_730.graphml,-3.824,-3.7052166
Mo2C_111_2_Tc_0_O_0_1_740.graphml,-1.3359999999999999,-1.6323798
Mo2C_001_0_Fe_1_O_0_5_741.graphml,-3.123,-3.2432344
Mo2C_100_3_Ti_1_O_0_21_747.graphml,-3.989,-3.994812
Mo2C_100_5_Re_0_O_0_18_763.graphml,-4.637,-4.4285445
Mo2C_100_0_Co_1_O_0_0_772.graphml,-3.332,-3.2929878
Mo2C_100_3_Nb_2_O_0_9_773.graphml,-3.907,-3.8554337
Mo2C_100_5_Ag_1_O_0_22_775.graphml,-4.203,-4.1866107
Mo2C_001_4_W_1_O_0_0_782.graphml,-4.075,-4.4166718
Mo2C_101_7_W_1_O_0_5_788.graphml,-3.115,-3.2744749
Mo2C_111_4_Ir_0_O_0_2_792.graphml,-2.05,-1.9826044
Mo2C_101_9_Ni_1_O_0_10_796.graphml,-3.93,-4.314397
Mo2C_101_0_Rh_0_O_0_4_806.graphml,-1.3780000000000001,-2.6033866
Mo2C_001_1_Cr_1_O_0_8_808.graphml,-1.743,-1.4987253
Mo2C_001_3_Au_1_O_0_0_819.graphml,-3.813,-3.7820988
Mo2C_100_0_Fe_2_O_0_16_842.graphml,-1.999,-2.426373
Mo2C_101_0_Cu_1_O_0_3_845.graphml,-1.929,-1.8997679
Mo2C_100_0_Cr_1_O_0_15_847.graphml,-3.443,-3.445918
Mo2C_111_2_Ti_0_O_0_3_851.graphml,-3.3110000000000004,-3.166487
Mo2C_100_3_W_3_O_0_3_853.graphml,-3.2060000000000004,-3.7790322
Mo2C_001_3_Cr_1_O_0_0_861.graphml,-3.503,-3.2277799
Mo2C_110_1_Ta_0_O_0_9_865.graphml,-4.144,-4.758521
Mo2C_100_3_Cu_3_O_0_16_867.graphml,-3.825,-3.9787724
Mo2C_100_3_Cd_1_O_0_4_880.graphml,-1.538,-2.294862
Mo2C_100_2_Ti_1_O_0_9_881.graphml,-5.485,-5.1292872
Mo2C_010_0_Fe_0_O_0_6_889.graphml,-3.912,-3.8823776
Mo2C_001_4_Co_0_O_0_1_917.graphml,-3.667,-3.6782038
Mo2C_001_4_Ni_0_O_0_3_934.graphml,-2.017,-1.9394091
Mo2C_100_2_W_3_O_0_11_944.graphml,-4.656000000000001,-4.645962
Mo2C_100_5_Mn_2_O_0_10_956.graphml,-4.437,-4.7396755
Mo2C_110_3_Cu_1_O_0_11_957.graphml,-1.0170000000000001,-1.0075412
Mo2C_110_4_Ni_1_O_0_11_967.graphml,-1.969,-2.2121742
Mo2C_100_2_Cd_3_O_0_8_992.graphml,-4.845,-4.7652817
Mo2C_100_2_Fe_2_O_0_2_994.graphml,-4.631,-4.59943
Mo2C_010_3_Pt_1_O_0_0_998.graphml,-4.456,-4.4816914
Mo2C_011_0_Os_0_O_0_0_1003.graphml,-3.636,-3.4859061
Mo2C_010_2_Tc_0_O_0_0_1004.graphml,-3.998,-3.9778159
Mo2C_111_0_Ir_0_O_0_2_1033.graphml,-2.977,-3.0979722
Mo2C_100_0_V_1_O_0_12_1042.graphml,-3.608,-3.785416
Mo2C_010_2_Mn_1_O_0_3_1068.graphml,-4.246,-3.715768
Mo2C_111_4_Mn_0_O_0_5_1075.graphml,-4.005,-3.638816
Mo2C_110_4_Ru_1_O_0_6_1083.graphml,-1.9169999999999998,-1.5685099
Mo2C_100_3_Cr_2_O_0_7_1088.graphml,-3.304,-3.4891963
Mo2C_100_3_Co_0_O_0_9_1092.graphml,-3.8360000000000003,-3.9035263
Mo2C_011_1_Cd_0_O_0_2_1106.graphml,-3.5810000000000004,-3.5819077
Mo2C_100_4_Tc_0_O_0_0_1109.graphml,-4.5680000000000005,-4.49591
Mo2C_111_2_V_0_O_0_0_1119.graphml,-3.073,-3.3755767
Mo2C_100_5_Tc_0_O_0_9_1121.graphml,-4.292,-4.565565
Mo2C_001_4_Ti_0_O_0_10_1125.graphml,-4.982,-5.0323973
Mo2C_100_5_Pt_2_O_0_21_1126.graphml,-5.119,-4.7675133
Mo2C_110_0_Zn_0_O_0_2_1130.graphml,-3.628,-3.713991
Mo2C_101_3_Ta_0_O_0_1_1139.graphml,-2.467,-2.3704214
Mo2C_011_8_Ir_0_O_0_2_1145.graphml,-3.7039999999999997,-3.524073
Mo2C_110_5_Mn_1_O_0_1_1146.graphml,-3.553,-3.5774095
Mo2C_100_2_Ni_0_O_0_22_1160.graphml,-4.506,-4.710597
Mo2C_110_0_Tc_1_O_0_9_1163.graphml,-3.8339999999999996,-3.9049976
Mo2C_100_3_Ag_3_O_0_3_1200.graphml,-4.012,-4.066417
Mo2C_100_2_Ru_0_O_0_13_1201.graphml,-4.586,-4.7337976
Mo2C_100_4_Cd_0_O_0_5_1213.graphml,-3.113,-2.9544306
Mo2C_100_2_Re_2_O_0_4_1227.graphml,-4.2139999999999995,-4.3999434
Mo2C_100_3_W_3_O_0_8_1229.graphml,-3.647,-3.7799025
Mo2C_100_2_Ag_1_O_0_13_1238.graphml,-4.5760000000000005,-4.507809
Mo2C_101_4_Ag_0_O_0_10_1247.graphml,-3.55,-3.623432
Mo2C_100_3_Co_2_O_0_23_1266.graphml,-3.54,-3.498132
Mo2C_010_1_W_0_O_0_7_1271.graphml,-4.13,-4.2013774
Mo2C_001_4_Ir_0_O_0_8_1272.graphml,-2.969,-2.8044853
Mo2C_110_3_W_1_O_0_5_1273.graphml,-2.151,-1.961753
Mo2C_100_5_Rh_0_O_0_12_1277.graphml,-3.833,-4.2106943
Mo2C_101_2_Tc_1_O_0_6_1285.graphml,-4.266,-4.1549244
Mo2C_110_2_Ir_1_O_0_7_1320.graphml,-4.098,-3.8452713
Mo2C_001_1_Cu_0_O_0_6_1327.graphml,-2.7510000000000003,-2.3628032
Mo2C_001_2_Rh_0_O_0_7_1341.graphml,-3.536,-3.554622
Mo2C_100_2_Pd_3_O_0_12_1343.graphml,-4.783,-4.82598
Mo2C_100_4_Nb_1_O_0_0_1346.graphml,-5.191,-5.2294173
Mo2C_101_4_Ta_1_O_0_0_1364.graphml,-5.23,-5.108538
Mo2C_110_0_Fe_1_O_0_3_1367.graphml,-4.448,-4.5819373
Mo2C_100_5_Zn_1_O_0_18_1371.graphml,-4.369,-4.514586
Mo2C_100_5_Tc_2_O_0_9_1385.graphml,-4.717,-4.4135075
Mo2C_010_2_Cd_1_O_0_1_1390.graphml,-3.985,-3.954785
Mo2C_101_5_Pt_0_O_0_11_1413.graphml,-2.194,-2.0360243
Mo2C_100_2_Pt_0_O_0_22_1415.graphml,-4.561,-4.4480467
Mo2C_110_1_Tc_0_O_0_3_1418.graphml,-4.117,-4.025476
Mo2C_100_3_W_3_O_0_23_1430.graphml,-3.468,-3.6558495
Mo2C_011_10_Mn_0_O_0_1_1433.graphml,-2.9560000000000004,-2.9074514
Mo2C_110_4_Ni_0_O_0_5_1436.graphml,-2.135,-2.1334815
Mo2C_101_2_Nb_0_O_0_2_1441.graphml,-3.5789999999999997,-4.5388503
Mo2C_010_1_Pd_0_O_0_0_1444.graphml,-4.525,-4.31557
Mo2C_001_3_V_1_O_0_1_1449.graphml,-1.665,-2.8364077
Mo2C_110_3_Ag_0_O_0_11_1454.graphml,-2.737,-2.5930066
Mo2C_100_2_Cd_0_O_0_13_1459.graphml,-4.056,-3.9266741
Mo2C_011_9_Ag_0_O_0_1_1464.graphml,-4.928,-4.9511886
Mo2C_100_1_Ir_0_O_0_2_1468.graphml,-2.6860000000000004,-2.71387
Mo2C_101_0_Ti_0_O_0_9_1471.graphml,-2.428,-2.0895908
Mo2C_010_3_Rh_0_O_0_3_1473.graphml,-1.367,-1.6716694
Mo2C_001_0_Co_1_O_0_1_1476.graphml,-3.51,-3.5004408
Mo2C_100_3_Fe_0_O_0_18_1477.graphml,-3.455,-3.424351
Mo2C_100_0_Tc_3_O_0_15_1482.graphml,-3.1189999999999998,-3.155009
Mo2C_100_5_Ru_1_O_0_21_1483.graphml,-4.563,-4.3343325
Mo2C_010_0_Nb_1_O_0_2_1486.graphml,-3.949,-4.798458
Mo2C_010_0_Pt_1_O_0_1_1487.graphml,-3.7889999999999997,-3.7319767
Mo2C_110_1_Ti_1_O_0_2_1488.graphml,-4.187,-4.3115945
Mo2C_100_1_Ta_1_O_0_2_1490.graphml,-3.432,-3.277628
Mo2C_100_3_Ta_3_O_0_18_1497.graphml,-3.258,-3.0897672
Mo2C_100_0_Ag_0_O_0_2_1504.graphml,-3.1919999999999997,-3.1779835
Mo2C_101_9_V_1_O_0_1_1512.graphml,-4.9719999999999995,-5.1704173
Mo2C_100_2_Ag_1_O_0_19_1523.graphml,-4.5760000000000005,-4.210267
Mo2C_101_5_Pd_0_O_0_3_1524.graphml,-3.282,-3.027526
Mo2C_110_4_Ru_1_O_0_4_1526.graphml,-1.949,-1.9679186
Mo2C_100_3_Mn_0_O_0_3_1531.graphml,-3.3169999999999997,-3.215546
Mo2C_101_4_Au_1_O_0_9_1535.graphml,-3.634,-3.6172473
Mo2C_100_0_Pt_1_O_0_1_1536.graphml,-3.722,-3.7355738
Mo2C_001_4_Ir_0_O_0_5_1537.graphml,-3.569,-3.4091709
Mo2C_001_3_Os_1_O_0_1_1546.graphml,-3.215,-3.1029313
Mo2C_100_5_Ti_0_O_0_4_1548.graphml,-5.101,-4.688278
Mo2C_100_2_Pt_1_O_0_8_1557.graphml,-4.126,-4.3106136
Mo2C_100_0_Pd_2_O_0_0_1563.graphml,-3.8080000000000003,-3.085593
Mo2C_100_5_Fe_0_O_0_2_1582.graphml,-3.415,-3.3728414
Mo2C_110_3_Ru_0_O_0_7_1587.graphml,-2.555,-2.517381
Mo2C_101_9_Au_1_O_0_4_1588.graphml,-3.585,-3.549505
Mo2C_101_5_Ag_1_O_0_6_1601.graphml,-1.736,-1.8672924
Mo2C_100_5_Cr_2_O_0_6_1603.graphml,-4.76,-4.886996
Mo2C_100_1_Pd_1_O_0_0_1630.graphml,-3.333,-3.7419994
Mo2C_001_5_V_0_O_0_1_1646.graphml,-3.938,-4.072756
Mo2C_101_4_Ru_1_O_0_9_1655.graphml,-3.772,-3.9949002
Mo2C_101_0_Nb_0_O_0_3_1657.graphml,-2.4090000000000003,-2.4496868
Mo2C_010_2_Tc_1_O_0_5_1661.graphml,-3.9989999999999997,-4.160154
Mo2C_100_0_Fe_0_O_0_0_1674.graphml,-1.882,-1.8337919
Mo2C_010_2_Ag_1_O_0_8_1678.graphml,-3.273,-3.4734325
Mo2C_110_3_Tc_0_O_0_7_1689.graphml,-2.3819999999999997,-2.2371519
Mo2C_010_3_Co_0_O_0_8_1698.graphml,-3.2089999999999996,-3.1159816
Mo2C_100_0_Co_0_O_0_2_1700.graphml,-3.583,-3.6873872
Mo2C_100_5_W_1_O_0_22_1702.graphml,-5.07,-4.879657
Mo2C_001_3_Os_0_O_0_0_1720.graphml,-3.21,-3.1029313
Mo2C_011_0_Ti_0_O_0_0_1723.graphml,-4.823,-4.702464
Mo2C_111_8_Ta_0_O_0_1_1744.graphml,-4.899,-4.2937574
Mo2C_010_1_Pd_1_O_0_3_1747.graphml,-4.53,-4.3206406
Mo2C_001_4_Fe_1_O_0_6_1752.graphml,-1.6159999999999999,-1.6740718
Mo2C_101_0_Tc_1_O_0_3_1756.graphml,-2.406,-2.035899
Mo2C_100_4_Ag_1_O_0_6_1759.graphml,-3.66,-3.7302232
Mo2C_001_4_Ag_1_O_0_8_1764.graphml,-2.381,-2.4095922
Mo2C_100_2_Mn_2_O_0_9_1772.graphml,-5.2410000000000005,-4.7396755
Mo2C_010_1_Pt_0_O_0_2_1779.graphml,-2.8489999999999998,-2.7750566
Mo2C_110_3_Cd_1_O_0_4_1789.graphml,-2.721,-2.572847
Mo2C_100_2_Ag_2_O_0_3_1795.graphml,-3.372,-3.942074
Mo2C_101_2_Cr_0_O_0_4_1797.graphml,-3.2910000000000004,-3.0817292
Mo2C_001_4_Zn_1_O_0_2_1804.graphml,-3.909,-2.989138
Mo2C_010_3_Rh_0_O_0_9_1805.graphml,-3.2889999999999997,-3.282471
Mo2C_011_3_Ru_0_O_0_1_1814.graphml,-4.725,-4.6194153
Mo2C_001_1_Ta_0_O_0_8_1816.graphml,-5.175,-4.8976784
Mo2C_011_11_Au_0_O_0_0_1823.graphml,-4.006,-4.059186
Mo2C_010_1_Mn_1_O_0_2_1831.graphml,-3.241,-3.2908175
Mo2C_110_1_Nb_1_O_0_9_1833.graphml,-4.081,-3.6667378
Mo2C_110_1_Ni_1_O_0_3_1852.graphml,-3.9560000000000004,-3.9088647
Mo2C_111_5_Re_0_O_0_0_1867.graphml,-4.474,-4.017627
Mo2C_101_7_Os_1_O_0_1_1875.graphml,-3.907,-3.490113
Mo2C_101_2_Nb_0_O_0_8_1887.graphml,-3.135,-3.0999632
Mo2C_100_5_Tc_0_O_0_0_1890.graphml,-2.833,-2.8195305
Mo2C_101_9_Fe_1_O_0_0_1892.graphml,-3.6319999999999997,-3.556627
Mo2C_010_3_Tc_0_O_0_6_1907.graphml,-2.964,-3.1943743
Mo2C_100_0_Zn_0_O_0_4_1908.graphml,-1.246,-1.6652442
Mo2C_100_2_Ta_1_O_0_22_1909.graphml,-5.289,-5.003785
Mo2C_100_0_Mn_1_O_0_8_1910.graphml,-3.557,-3.3874454
Mo2C_001_2_Tc_1_O_0_4_1920.graphml,-4.273,-4.4966264
Mo2C_110_4_Au_0_O_0_4_1922.graphml,-1.756,-1.8129457
Mo2C_110_4_Rh_1_O_0_9_1932.graphml,-1.966,-1.8394841
Mo2C_100_3_Ag_2_O_0_3_1957.graphml,-3.31,-3.182431
Mo2C_101_0_Pt_0_O_0_5_1958.graphml,-3.2310000000000003,-3.0031111
Mo2C_110_4_Rh_1_O_0_2_1960.graphml,-2.095,-1.6283435
Mo2C_100_3_Cd_0_O_0_18_1971.graphml,-2.6910000000000003,-2.5742085
Mo2C_010_3_Pt_1_O_0_9_1979.graphml,-3.455,-3.3889663
Mo2C_101_2_Re_1_O_0_5_1986.graphml,-3.31,-3.3852963
Mo2C_100_5_Tc_3_O_0_18_1987.graphml,-5.109,-4.7104473
Mo2C_100_3_Ir_0_O_0_7_1989.graphml,-3.375,-3.2605433
Mo2C_100_2_Zn_0_O_0_3_1990.graphml,-3.588,-3.7935464
Mo2C_110_5_Rh_0_O_0_7_1994.graphml,-4.292,-4.2174377
Mo2C_110_2_Ru_0_O_0_0_2011.graphml,-3.623,-3.3387039
Mo2C_100_5_Rh_3_O_0_19_2019.graphml,-5.186,-4.695449
Mo2C_100_2_Fe_1_O_0_8_2045.graphml,-4.849,-4.806053
Mo2C_101_9_Pd_1_O_0_3_2058.graphml,-2.334,-2.1617718
Mo2C_001_0_Co_1_O_0_4_2067.graphml,-3.511,-3.5629997
Mo2C_001_1_Cd_0_O_0_5_2071.graphml,-1.95,-2.1027546
Mo2C_100_5_Ta_1_O_0_7_2072.graphml,-5.289,-5.0938997
Mo2C_100_3_V_3_O_0_20_2097.graphml,-3.418,-3.3016746
Mo2C_100_0_Pt_0_O_0_19_2101.graphml,-2.891,-2.9682183
Mo2C_101_2_Au_1_O_0_9_2108.graphml,-3.326,-3.2554443
Mo2C_101_5_Mn_1_O_0_7_2110.graphml,-2.313,-2.2152743
Mo2C_100_2_Ag_2_O_0_17_2119.graphml,-4.831,-4.7907047
Mo2C_100_3_V_2_O_0_7_2124.graphml,-3.7430000000000003,-3.664684
Mo2C_110_0_Re_0_O_0_5_2127.graphml,-4.57,-4.590248
Mo2C_100_3_Zn_2_O_0_19_2132.graphml,-3.071,-2.41982
Mo2C_100_2_Tc_0_O_0_0_2133.graphml,-2.8339999999999996,-2.8195302
Mo2C_110_1_Pd_1_O_0_5_2136.graphml,-4.122,-4.2701035
Mo2C_100_5_Ir_2_O_0_10_2139.graphml,-3.609,-4.7871537
Mo2C_101_9_W_1_O_0_9_2140.graphml,-3.409,-3.5619903
Mo2C_111_7_Rh_0_O_0_3_2147.graphml,-4.272,-4.3482466
Mo2C_110_0_Fe_0_O_0_4_2151.graphml,-4.428,-4.83843
Mo2C_100_5_W_1_O_0_10_2157.graphml,-4.627,-4.834963
Mo2C_011_4_Cd_0_O_0_0_2162.graphml,-4.127,-3.5595324
Mo2C_001_2_Nb_0_O_0_0_2163.graphml,-3.7039999999999997,-3.986797
Mo2C_011_0_Cu_0_O_0_1_2174.graphml,-4.7139999999999995,-4.7462583
Mo2C_110_5_Cr_1_O_0_3_2184.graphml,-2.224,-2.0685043
Mo2C_111_6_Cr_0_O_0_1_2193.graphml,-2.266,-2.2736752
Mo2C_100_2_Cu_2_O_0_9_2198.graphml,-5.129,-4.037944
Mo2C_101_4_Pd_1_O_0_4_2217.graphml,-4.012,-4.242346
Mo2C_100_2_Re_3_O_0_16_2218.graphml,-3.64,-3.9757125
Mo2C_100_0_Ta_0_O_0_22_2226.graphml,-3.4960000000000004,-3.755289
Mo2C_001_4_W_0_O_0_5_2238.graphml,-5.013,-5.0558147
Mo2C_101_5_Ru_0_O_0_4_2244.graphml,-3.697,-3.4702818
Mo2C_010_1_Pt_1_O_0_3_2245.graphml,-4.467,-4.2426515
Mo2C_110_2_Ru_0_O_0_6_2249.graphml,-4.099,-4.3073444
Mo2C_100_5_Mn_1_O_0_19_2252.graphml,-4.239,-4.25296
Mo2C_101_5_Pd_1_O_0_10_2253.graphml,-1.854,-1.9046682
Mo2C_100_2_Ir_0_O_0_14_2261.graphml,-4.095,-3.8133452
Mo2C_111_4_Mn_0_O_0_3_2280.graphml,-3.0860000000000003,-2.5601876
Mo2C_110_0_Ta_0_O_0_11_2291.graphml,-5.003,-4.399874
Mo2C_100_0_Ir_3_O_0_1_2309.graphml,-3.86,-3.5760744
Mo2C_100_2_Mn_3_O_0_6_2315.graphml,-4.605,-4.656024
Mo2C_100_5_Nb_2_O_0_12_2317.graphml,-4.9239999999999995,-4.885506
Mo2C_101_0_Ni_1_O_0_9_2319.graphml,-1.989,-1.930999
Mo2C_010_2_Co_1_O_0_8_2326.graphml,-2.9010000000000002,-2.8269475
Mo2C_001_0_V_0_O_0_1_2329.graphml,-3.463,-3.6868958
Mo2C_001_2_Ru_0_O_0_2_2331.graphml,-4.151,-3.885227
Mo2C_100_5_Re_0_O_0_22_2339.graphml,-4.652,-4.3541675
Mo2C_101_7_Nb_0_O_0_1_2346.graphml,-5.207999999999999,-5.0747986
Mo2C_100_0_Ti_0_O_0_19_2353.graphml,-3.989,-3.9948123
Mo2C_110_2_Re_1_O_0_10_2354.graphml,-3.655,-3.5601513
Mo2C_100_0_Zn_1_O_0_15_2357.graphml,-2.353,-2.2585895
Mo2C_100_2_Au_3_O_0_13_2392.graphml,-4.756,-4.870036
Mo2C_101_7_Mn_0_O_0_11_2405.graphml,-3.3089999999999997,-3.0127437
Mo2C_110_5_Zn_0_O_0_11_2407.graphml,-2.452,-2.4321115
Mo2C_111_6_Ti_0_O_0_0_2416.graphml,-5.3839999999999995,-5.1382694
Mo2C_100_0_W_0_O_0_4_2421.graphml,-3.608,-3.6261864
Mo2C_101_5_Rh_1_O_0_7_2437.graphml,-2.021,-2.1532862
