MDF_ASEdb_ID,graphFileName,bindingEnergy(eV)
466,Mo2C_110_4_O_0_9_466.graphml,-2.07874176
467,Mo2C_111_3_O_0_3_467.graphml,-3.82530838
468,Mo2C_111_5_O_0_21_468.graphml,-1.85531226
469,Mo2C_111_5_O_0_23_469.graphml,-4.27764875
471,Mo2C_001_5_O_0_10_471.graphml,-4.91912555
472,Mo2C_001_4_O_0_15_472.graphml,-4.70103183
473,Mo2C_011_0_O_0_7_473.graphml,-4.01087651
474,Mo2C_101_5_O_0_51_474.graphml,-3.55428597
475,Mo2C_111_4_O_0_54_475.graphml,-2.87689601
476,Mo2C_101_6_O_0_2_476.graphml,-1.58358885
477,Mo2C_101_1_O_0_35_477.graphml,-1.3076191
478,Mo2C_011_2_O_0_5_478.graphml,-4.93811848
479,Mo2C_111_2_O_0_14_479.graphml,-2.89161826
480,Mo2C_101_4_O_0_32_480.graphml,-2.60492057
481,Mo2C_101_1_O_0_42_481.graphml,-3.88018346
482,Mo2C_101_0_O_0_22_482.graphml,-2.44944681
483,Mo2C_011_1_O_0_10_483.graphml,-4.47468836
484,Mo2C_100_0_O_0_5_484.graphml,-3.46697876
485,Mo2C_011_9_O_0_8_485.graphml,-2.95849499
486,Mo2C_111_4_O_0_46_486.graphml,-1.22587442
489,Mo2C_111_1_O_0_16_489.graphml,-3.21341746
490,Mo2C_110_5_O_0_21_490.graphml,-3.93499287
491,Mo2C_101_7_O_0_34_491.graphml,-2.7399843999999995
492,Mo2C_101_9_O_0_40_492.graphml,-3.79025764
494,Mo2C_010_1_O_0_10_494.graphml,-3.16310582
495,Mo2C_100_3_O_0_14_495.graphml,-3.26559072
496,Mo2C_011_1_O_0_16_496.graphml,-3.00892163
497,Mo2C_011_11_O_0_1_497.graphml,-4.83259732
499,Mo2C_011_0_O_0_28_499.graphml,-2.62928396
500,Mo2C_101_5_O_0_53_500.graphml,-2.19207669
501,Mo2C_101_0_O_0_48_501.graphml,-3.02345409
502,Mo2C_011_11_O_0_13_502.graphml,-4.55710376
503,Mo2C_101_7_O_0_20_503.graphml,-2.58771764
504,Mo2C_101_1_O_0_36_504.graphml,-1.65291751
505,Mo2C_011_4_O_0_2_505.graphml,-4.65945515
506,Mo2C_101_9_O_0_18_506.graphml,-4.30649167
507,Mo2C_111_8_O_0_42_507.graphml,-3.53630843
508,Mo2C_011_1_O_0_5_508.graphml,-4.93855948
509,Mo2C_110_1_O_0_13_509.graphml,-3.98805943
511,Mo2C_001_0_O_0_1_511.graphml,-2.95216146
512,Mo2C_101_6_O_0_1_512.graphml,-3.88278164
513,Mo2C_011_2_O_0_9_513.graphml,-2.88425716
514,Mo2C_111_2_O_0_38_514.graphml,-2.30215768
515,Mo2C_101_6_O_0_43_515.graphml,-1.73614504
516,Mo2C_110_2_O_0_20_516.graphml,-3.72902439
517,Mo2C_110_4_O_0_2_517.graphml,-2.07987576
518,Mo2C_111_5_O_0_8_518.graphml,-3.65764379
519,Mo2C_011_7_O_0_14_519.graphml,-3.01018828
520,Mo2C_011_5_O_0_41_520.graphml,-4.83410945
521,Mo2C_111_7_O_0_41_521.graphml,-4.10949559
522,Mo2C_111_2_O_0_12_522.graphml,-3.12053488
523,Mo2C_010_1_O_0_2_523.graphml,-1.85286263
524,Mo2C_111_9_O_0_48_524.graphml,-4.18679894
525,Mo2C_111_5_O_0_0_525.graphml,-4.36817705
526,Mo2C_101_7_O_0_31_526.graphml,-2.2196709
527,Mo2C_111_4_O_0_26_527.graphml,-2.77366335
528,Mo2C_100_4_O_0_3_528.graphml,-3.97711262
529,Mo2C_101_2_O_0_20_529.graphml,-3.78680077
530,Mo2C_110_5_O_0_13_530.graphml,-3.47810032
531,Mo2C_111_4_O_0_50_531.graphml,-2.77628746
532,Mo2C_011_9_O_0_24_532.graphml,-4.3437391
533,Mo2C_011_2_O_0_23_533.graphml,-3.37896537
534,Mo2C_001_5_O_0_11_534.graphml,-4.92210328
535,Mo2C_101_1_O_0_53_535.graphml,-1.414067
536,Mo2C_011_0_O_0_9_536.graphml,-4.60864973
537,Mo2C_010_1_O_0_0_537.graphml,-3.17420836
538,Mo2C_100_2_O_0_9_538.graphml,-4.54691127
539,Mo2C_111_4_O_0_44_539.graphml,-2.52705999
540,Mo2C_011_3_O_0_22_540.graphml,-4.78869097
541,Mo2C_011_8_O_0_41_541.graphml,-4.93787443
542,Mo2C_011_6_O_0_28_542.graphml,-3.69782951
543,Mo2C_001_3_O_0_12_543.graphml,-2.3336172000000004
544,Mo2C_101_8_O_0_39_544.graphml,-2.68993904
545,Mo2C_100_0_O_0_3_545.graphml,-3.46771065
546,Mo2C_011_9_O_0_37_546.graphml,-4.78857811
547,Mo2C_011_6_O_0_6_547.graphml,-3.04507899
548,Mo2C_101_1_O_0_8_548.graphml,-3.20462251
549,Mo2C_010_0_O_0_11_549.graphml,-3.12422615
550,Mo2C_101_2_O_0_12_550.graphml,-2.81014455
551,Mo2C_111_9_O_0_33_551.graphml,-3.31418019
552,Mo2C_101_0_O_0_43_552.graphml,-3.02338061
553,Mo2C_011_1_O_0_22_553.graphml,-2.94346479
554,Mo2C_011_6_O_0_7_554.graphml,-4.00954497
555,Mo2C_011_9_O_0_39_555.graphml,-4.78897603
556,Mo2C_011_11_O_0_32_556.graphml,-3.60134956
557,Mo2C_011_9_O_0_20_557.graphml,-2.98845908
558,Mo2C_011_4_O_0_7_558.graphml,-4.59029554
559,Mo2C_101_6_O_0_30_559.graphml,-3.88131214
560,Mo2C_011_4_O_0_30_560.graphml,-3.10314583
561,Mo2C_010_3_O_0_9_561.graphml,-3.16352568
562,Mo2C_101_8_O_0_7_562.graphml,-4.56319457
564,Mo2C_010_2_O_0_1_564.graphml,-2.55103648
565,Mo2C_100_2_O_0_7_565.graphml,-4.62836318
566,Mo2C_111_2_O_0_18_566.graphml,-3.12352949
567,Mo2C_101_8_O_0_12_567.graphml,-3.1761598
568,Mo2C_101_1_O_0_7_568.graphml,-2.89987694
569,Mo2C_110_4_O_0_20_569.graphml,-3.11926398
570,Mo2C_010_2_O_0_12_570.graphml,-3.12722692
571,Mo2C_011_3_O_0_40_571.graphml,-2.9211565
572,Mo2C_011_6_O_0_19_572.graphml,-3.17407061
573,Mo2C_111_9_O_0_30_573.graphml,-3.35680512
574,Mo2C_111_5_O_0_50_574.graphml,-3.70790689
575,Mo2C_111_3_O_0_11_575.graphml,-2.15988069
576,Mo2C_111_8_O_0_34_576.graphml,-4.98383936
577,Mo2C_111_2_O_0_34_577.graphml,-3.26557439
578,Mo2C_100_3_O_0_15_578.graphml,-3.42376063
579,Mo2C_011_9_O_0_41_579.graphml,-2.721215
580,Mo2C_101_2_O_0_43_580.graphml,-3.7883906
581,Mo2C_011_6_O_0_43_581.graphml,-4.70174445
582,Mo2C_101_5_O_0_20_582.graphml,-3.03826261
583,Mo2C_111_4_O_0_25_583.graphml,-2.41346722
584,Mo2C_111_8_O_0_37_584.graphml,-3.79315193
585,Mo2C_011_4_O_0_26_585.graphml,-2.74429316
586,Mo2C_011_5_O_0_4_586.graphml,-3.02497181
587,Mo2C_111_2_O_0_53_587.graphml,-3.12361955
588,Mo2C_001_3_O_0_8_588.graphml,-2.83857799
589,Mo2C_101_7_O_0_6_589.graphml,-2.8082142000000005
590,Mo2C_111_2_O_0_42_590.graphml,-3.38408165
591,Mo2C_111_7_O_0_45_591.graphml,-4.10863652
592,Mo2C_111_8_O_0_25_592.graphml,-4.78558773
593,Mo2C_111_3_O_0_53_593.graphml,-3.03546989
594,Mo2C_110_4_O_0_14_594.graphml,-2.6835002999999995
595,Mo2C_101_5_O_0_30_595.graphml,-3.24339244
596,Mo2C_111_3_O_0_28_596.graphml,-3.63596
597,Mo2C_101_3_O_0_13_597.graphml,-4.5641338
599,Mo2C_101_0_O_0_39_599.graphml,-2.18373804
601,Mo2C_111_4_O_0_45_601.graphml,-2.86053537
602,Mo2C_011_7_O_0_11_602.graphml,-2.77327865
603,Mo2C_111_0_O_0_46_603.graphml,-4.63687004
604,Mo2C_111_0_O_0_20_604.graphml,-3.03727323
605,Mo2C_011_11_O_0_28_605.graphml,-4.83406227
606,Mo2C_011_5_O_0_30_606.graphml,-3.02440953
607,Mo2C_111_8_O_0_0_607.graphml,-4.98588312
608,Mo2C_101_4_O_0_40_608.graphml,-4.30719748
609,Mo2C_101_5_O_0_45_609.graphml,-3.0396057
610,Mo2C_001_0_O_0_8_610.graphml,-2.83865933
611,Mo2C_101_2_O_0_7_611.graphml,-4.69532252
612,Mo2C_111_7_O_0_35_612.graphml,-3.89096032
613,Mo2C_111_4_O_0_40_613.graphml,-2.87738222
614,Mo2C_101_3_O_0_7_614.graphml,-4.56313722
615,Mo2C_111_5_O_0_38_615.graphml,-4.27742279
616,Mo2C_101_5_O_0_37_616.graphml,-1.6437927
617,Mo2C_011_2_O_0_21_617.graphml,-2.88393503
618,Mo2C_011_10_O_0_27_618.graphml,-4.66071619
619,Mo2C_111_6_O_0_28_619.graphml,-4.79046878
620,Mo2C_111_2_O_0_59_620.graphml,-2.3311354
621,Mo2C_100_5_O_0_7_621.graphml,-5.03215599
622,Mo2C_111_1_O_0_39_622.graphml,-4.98322784
623,Mo2C_011_11_O_0_19_623.graphml,-4.83493473
624,Mo2C_011_11_O_0_15_624.graphml,-2.91835049
625,Mo2C_101_3_O_0_31_625.graphml,-4.65992959
626,Mo2C_101_9_O_0_23_626.graphml,-3.25325899
627,Mo2C_111_5_O_0_35_627.graphml,-2.26123278
628,Mo2C_011_1_O_0_24_628.graphml,-4.93899141
629,Mo2C_111_7_O_0_23_629.graphml,-5.05717524
630,Mo2C_111_7_O_0_21_630.graphml,-3.92597303
631,Mo2C_011_11_O_0_26_631.graphml,-3.60421788
632,Mo2C_110_3_O_0_6_632.graphml,-3.17756205
633,Mo2C_111_3_O_0_17_633.graphml,-3.15565641
634,Mo2C_011_0_O_0_14_634.graphml,-3.6974635
635,Mo2C_110_5_O_0_12_635.graphml,-4.18674132
636,Mo2C_101_0_O_0_34_636.graphml,-4.69076359
637,Mo2C_111_2_O_0_57_637.graphml,-2.69613376
638,Mo2C_001_1_O_0_0_638.graphml,-4.70303594
639,Mo2C_011_6_O_0_0_639.graphml,-4.42980744
640,Mo2C_011_11_O_0_27_640.graphml,-4.82946165
641,Mo2C_001_2_O_0_11_641.graphml,-4.29187779
642,Mo2C_101_3_O_0_17_642.graphml,-4.56248692
643,Mo2C_001_5_O_0_0_643.graphml,-4.92301399
644,Mo2C_101_2_O_0_22_644.graphml,-4.69225371
645,Mo2C_101_1_O_0_40_645.graphml,-3.20498967
646,Mo2C_011_0_O_0_11_646.graphml,-2.19437415
647,Mo2C_011_8_O_0_15_647.graphml,-4.93573466
648,Mo2C_101_0_O_0_44_648.graphml,-2.2109347
649,Mo2C_101_3_O_0_45_649.graphml,-4.65806345
650,Mo2C_111_5_O_0_48_650.graphml,-1.8558241
651,Mo2C_011_11_O_0_12_651.graphml,-4.8341335
652,Mo2C_100_1_O_0_3_652.graphml,-5.038146
653,Mo2C_001_4_O_0_17_653.graphml,-2.51268783
654,Mo2C_110_0_O_0_17_654.graphml,-3.76133589
656,Mo2C_110_5_O_0_1_656.graphml,-2.37534425
657,Mo2C_010_0_O_0_1_657.graphml,-2.55376574
658,Mo2C_101_9_O_0_41_658.graphml,-3.25293863
659,Mo2C_011_11_O_0_4_659.graphml,-3.02513901
660,Mo2C_011_1_O_0_12_660.graphml,-3.96750349
662,Mo2C_100_4_O_0_17_662.graphml,-2.77645045
663,Mo2C_010_0_O_0_9_663.graphml,-2.19249117
664,Mo2C_011_3_O_0_38_664.graphml,-4.78878688
665,Mo2C_111_7_O_0_22_665.graphml,-4.11026703
666,Mo2C_001_5_O_0_8_666.graphml,-4.29396071
667,Mo2C_110_5_O_0_9_667.graphml,-2.37520914
668,Mo2C_011_11_O_0_29_668.graphml,-2.42722294
669,Mo2C_011_6_O_0_41_669.graphml,-2.64211735
670,Mo2C_100_5_O_0_5_670.graphml,-5.03223873
671,Mo2C_011_6_O_0_40_671.graphml,-2.64214015
672,Mo2C_111_5_O_0_6_672.graphml,-2.73436419
673,Mo2C_111_0_O_0_49_673.graphml,-4.16326916
674,Mo2C_101_2_O_0_4_674.graphml,-3.71273464
675,Mo2C_101_0_O_0_47_675.graphml,-3.03651847
676,Mo2C_111_3_O_0_43_676.graphml,-3.0705337000000004
677,Mo2C_010_3_O_0_1_677.graphml,-4.24087347
678,Mo2C_111_8_O_0_38_678.graphml,-3.42227261
679,Mo2C_111_1_O_0_35_679.graphml,-4.1003892
680,Mo2C_011_11_O_0_5_680.graphml,-4.83418783
681,Mo2C_100_0_O_0_11_681.graphml,-3.26567507
682,Mo2C_001_5_O_0_5_682.graphml,-4.92264309
683,Mo2C_011_11_O_0_41_683.graphml,-2.52961686
684,Mo2C_010_3_O_0_0_684.graphml,-3.17468649
685,Mo2C_101_7_O_0_37_685.graphml,-4.69448153
686,Mo2C_111_2_O_0_58_686.graphml,-2.27835132
687,Mo2C_111_5_O_0_11_687.graphml,-3.78973786
688,Mo2C_110_0_O_0_3_688.graphml,-4.60252208
689,Mo2C_001_4_O_0_3_689.graphml,-4.07629356
690,Mo2C_011_2_O_0_40_690.graphml,-2.75845227
691,Mo2C_011_4_O_0_16_691.graphml,-3.00364478
693,Mo2C_011_0_O_0_33_693.graphml,-2.64218105
694,Mo2C_010_0_O_0_0_694.graphml,-4.60865238
695,Mo2C_101_0_O_0_13_695.graphml,-4.68872814
696,Mo2C_100_4_O_0_11_696.graphml,-2.77876342
697,Mo2C_101_7_O_0_1_697.graphml,-4.69201605
698,Mo2C_011_1_O_0_28_698.graphml,-2.77290689
699,Mo2C_001_4_O_0_13_699.graphml,-4.70442798
700,Mo2C_011_10_O_0_5_700.graphml,-4.56621476
701,Mo2C_111_3_O_0_35_701.graphml,-2.93797021
702,Mo2C_011_6_O_0_35_702.graphml,-3.17377463
703,Mo2C_111_3_O_0_19_703.graphml,-2.22722241
704,Mo2C_011_6_O_0_33_704.graphml,-4.70077166
705,Mo2C_101_0_O_0_5_705.graphml,-3.03873002
707,Mo2C_011_4_O_0_37_707.graphml,-2.74532778
708,Mo2C_110_3_O_0_25_708.graphml,-2.02997439
709,Mo2C_101_7_O_0_21_709.graphml,-4.69431682
710,Mo2C_110_4_O_0_10_710.graphml,-1.89156345
711,Mo2C_111_0_O_0_33_711.graphml,-4.74711514
712,Mo2C_011_11_O_0_0_712.graphml,-2.91709576
713,Mo2C_111_3_O_0_13_713.graphml,-1.88728074
714,Mo2C_111_1_O_0_8_714.graphml,-4.97806541
715,Mo2C_101_2_O_0_47_715.graphml,-4.69378103
716,Mo2C_011_9_O_0_13_716.graphml,-2.81165417
717,Mo2C_111_1_O_0_18_717.graphml,-2.53818897
718,Mo2C_011_7_O_0_32_718.graphml,-2.77292107
719,Mo2C_111_9_O_0_14_719.graphml,-3.21771151
720,Mo2C_011_5_O_0_28_720.graphml,-3.12805278
721,Mo2C_011_9_O_0_27_721.graphml,-3.45696116
722,Mo2C_111_9_O_0_3_722.graphml,-2.92179346
723,Mo2C_111_4_O_0_5_723.graphml,-2.56176074
724,Mo2C_011_1_O_0_4_724.graphml,-3.15199942
725,Mo2C_011_9_O_0_9_725.graphml,-4.53633879
726,Mo2C_111_4_O_0_29_726.graphml,-3.99098738
727,Mo2C_111_3_O_0_33_727.graphml,-3.18521427
728,Mo2C_101_8_O_0_26_728.graphml,-4.56484915
729,Mo2C_011_5_O_0_17_729.graphml,-3.38050231
730,Mo2C_011_0_O_0_22_730.graphml,-3.17456077
731,Mo2C_101_5_O_0_38_731.graphml,-2.19228582
732,Mo2C_101_7_O_0_5_732.graphml,-2.85132459
733,Mo2C_111_1_O_0_36_733.graphml,-3.33372554
734,Mo2C_111_2_O_0_24_734.graphml,-1.80256228
735,Mo2C_011_10_O_0_22_735.graphml,-2.74412192
736,Mo2C_011_11_O_0_10_736.graphml,-3.13074007
737,Mo2C_011_8_O_0_17_737.graphml,-3.37912023
738,Mo2C_101_1_O_0_1_738.graphml,-3.88282687
739,Mo2C_111_2_O_0_15_739.graphml,-3.26441093
740,Mo2C_111_7_O_0_16_740.graphml,-2.54820382
741,Mo2C_111_2_O_0_11_741.graphml,-3.18367203
742,Mo2C_111_3_O_0_9_742.graphml,-3.06777893
743,Mo2C_011_4_O_0_13_743.graphml,-4.6576984
744,Mo2C_011_2_O_0_11_744.graphml,-2.36360959
745,Mo2C_100_1_O_0_10_745.graphml,-3.07632125
746,Mo2C_101_1_O_0_18_746.graphml,-3.37243118
747,Mo2C_101_8_O_0_22_747.graphml,-2.55080034
748,Mo2C_101_1_O_0_47_748.graphml,-3.8823317
749,Mo2C_011_9_O_0_23_749.graphml,-4.78853986
750,Mo2C_100_5_O_0_0_750.graphml,-3.33325351
751,Mo2C_011_9_O_0_1_751.graphml,-3.0952199
752,Mo2C_111_1_O_0_49_752.graphml,-2.92118601
753,Mo2C_010_1_O_0_14_753.graphml,-4.23810908
754,Mo2C_101_2_O_0_44_754.graphml,-2.87004228
755,Mo2C_101_0_O_0_42_755.graphml,-3.24669902
756,Mo2C_101_9_O_0_19_756.graphml,-4.31030992
757,Mo2C_111_2_O_0_49_757.graphml,-3.12064271
758,Mo2C_111_0_O_0_9_758.graphml,-5.14832005
759,Mo2C_001_5_O_0_2_759.graphml,-4.92160606
760,Mo2C_010_1_O_0_15_760.graphml,-4.2420498
761,Mo2C_111_2_O_0_44_761.graphml,-2.27678757
762,Mo2C_011_9_O_0_32_762.graphml,-2.92061845
763,Mo2C_111_0_O_0_7_763.graphml,-3.22093225
764,Mo2C_011_1_O_0_25_764.graphml,-4.94117544
765,Mo2C_111_9_O_0_38_765.graphml,-4.11884343
766,Mo2C_011_6_O_0_5_766.graphml,-4.60957236
767,Mo2C_101_8_O_0_17_767.graphml,-2.68813484
768,Mo2C_011_8_O_0_21_768.graphml,-2.88606874
769,Mo2C_100_3_O_0_1_769.graphml,-3.21542869
770,Mo2C_111_1_O_0_45_770.graphml,-2.96821471
771,Mo2C_101_3_O_0_32_771.graphml,-4.65965266
772,Mo2C_101_5_O_0_6_772.graphml,-4.69029139
773,Mo2C_011_8_O_0_24_773.graphml,-2.76040747
774,Mo2C_111_5_O_0_37_774.graphml,-1.85640326
775,Mo2C_100_4_O_0_24_775.graphml,-3.07809513
776,Mo2C_101_0_O_0_19_776.graphml,-3.22542797
777,Mo2C_111_8_O_0_18_777.graphml,-4.98700531
778,Mo2C_111_8_O_0_8_778.graphml,-4.51085437
779,Mo2C_100_1_O_0_6_779.graphml,-2.97084165
780,Mo2C_001_2_O_0_9_780.graphml,-4.29118143
781,Mo2C_101_0_O_0_33_781.graphml,-3.23096782
782,Mo2C_011_3_O_0_4_782.graphml,-4.78581558
783,Mo2C_101_5_O_0_36_783.graphml,-3.17144841
784,Mo2C_101_6_O_0_21_784.graphml,-3.37408898
786,Mo2C_101_6_O_0_0_786.graphml,-3.20557531
787,Mo2C_111_7_O_0_0_787.graphml,-4.1076514
788,Mo2C_100_0_O_0_2_788.graphml,-3.43101479
789,Mo2C_111_1_O_0_9_789.graphml,-3.71981204
790,Mo2C_001_0_O_0_11_790.graphml,-3.01190867
791,Mo2C_101_6_O_0_14_791.graphml,-2.34488093
792,Mo2C_111_8_O_0_33_792.graphml,-4.07392896
793,Mo2C_111_5_O_0_20_793.graphml,-1.82900491
794,Mo2C_100_4_O_0_12_794.graphml,-5.03522054
795,Mo2C_101_7_O_0_0_795.graphml,-4.69328036
796,Mo2C_011_10_O_0_14_796.graphml,-4.56530716
797,Mo2C_101_3_O_0_3_797.graphml,-4.56368197
798,Mo2C_111_2_O_0_46_798.graphml,-2.3309176
799,Mo2C_111_4_O_0_13_799.graphml,-2.52330336
800,Mo2C_101_6_O_0_35_800.graphml,-3.20487436
801,Mo2C_011_1_O_0_35_801.graphml,-2.67003962
802,Mo2C_011_11_O_0_20_802.graphml,-4.8342169
803,Mo2C_011_4_O_0_20_803.graphml,-4.56749998
804,Mo2C_101_6_O_0_6_804.graphml,-4.20845858
806,Mo2C_111_1_O_0_51_806.graphml,-4.97510037
807,Mo2C_011_4_O_0_10_807.graphml,-3.10456818
808,Mo2C_001_4_O_0_6_808.graphml,-4.70340653
809,Mo2C_011_2_O_0_30_809.graphml,-3.2758925
810,Mo2C_111_0_O_0_39_810.graphml,-2.98596562
811,Mo2C_111_7_O_0_34_811.graphml,-3.64062947
812,Mo2C_101_5_O_0_28_812.graphml,-2.21021027
813,Mo2C_011_1_O_0_27_813.graphml,-3.85975288
814,Mo2C_111_6_O_0_15_814.graphml,-3.89039588
815,Mo2C_101_2_O_0_14_815.graphml,-2.81106
816,Mo2C_011_3_O_0_14_816.graphml,-2.81178572
817,Mo2C_111_1_O_0_50_817.graphml,-4.97682956
818,Mo2C_011_9_O_0_40_818.graphml,-4.78719362
819,Mo2C_101_7_O_0_43_819.graphml,-3.4381159
821,Mo2C_101_6_O_0_24_821.graphml,-2.90055813
822,Mo2C_100_4_O_0_20_822.graphml,-2.96985297
823,Mo2C_111_3_O_0_21_823.graphml,-3.03586277
824,Mo2C_111_6_O_0_21_824.graphml,-2.28838227
825,Mo2C_011_10_O_0_16_825.graphml,-3.00491082
826,Mo2C_101_4_O_0_31_826.graphml,-4.30504411
829,Mo2C_111_5_O_0_44_829.graphml,-4.37196569
830,Mo2C_101_7_O_0_16_830.graphml,-2.85154233
831,Mo2C_011_2_O_0_41_831.graphml,-3.27679449
832,Mo2C_100_1_O_0_11_832.graphml,-5.03807691
833,Mo2C_110_0_O_0_2_833.graphml,-3.81831817
835,Mo2C_111_7_O_0_38_835.graphml,-2.54458316
836,Mo2C_100_4_O_0_14_836.graphml,-5.03719113
837,Mo2C_011_3_O_0_34_837.graphml,-2.81147835
838,Mo2C_011_1_O_0_39_838.graphml,-4.41285945
839,Mo2C_111_6_O_0_34_839.graphml,-2.67329962
840,Mo2C_100_5_O_0_11_840.graphml,-4.63105123
841,Mo2C_110_2_O_0_5_841.graphml,-3.16007959
842,Mo2C_011_7_O_0_35_842.graphml,-3.15037793
843,Mo2C_011_1_O_0_32_843.graphml,-3.01145236
844,Mo2C_101_5_O_0_31_844.graphml,-3.23178966
845,Mo2C_110_5_O_0_10_845.graphml,-4.60511588
846,Mo2C_111_1_O_0_41_846.graphml,-2.84001451
847,Mo2C_001_2_O_0_2_847.graphml,-4.9178244000000015
848,Mo2C_001_4_O_0_0_848.graphml,-4.702804
849,Mo2C_101_8_O_0_1_849.graphml,-4.56462668
850,Mo2C_110_3_O_0_17_850.graphml,-3.15861848
851,Mo2C_110_5_O_0_7_851.graphml,-2.37172582
852,Mo2C_101_4_O_0_18_852.graphml,-3.25173556
853,Mo2C_101_0_O_0_8_853.graphml,-3.5545948
854,Mo2C_101_4_O_0_16_854.graphml,-2.41213993
855,Mo2C_011_0_O_0_35_855.graphml,-2.64210312
856,Mo2C_101_6_O_0_37_856.graphml,-1.73534747
857,Mo2C_101_5_O_0_46_857.graphml,-3.05882858
858,Mo2C_101_3_O_0_2_858.graphml,-4.25349551
859,Mo2C_101_0_O_0_18_859.graphml,-3.55449218
860,Mo2C_100_1_O_0_23_860.graphml,-5.03985668
861,Mo2C_101_8_O_0_29_861.graphml,-4.56403853
862,Mo2C_001_2_O_0_1_862.graphml,-3.90900023
863,Mo2C_110_0_O_0_7_863.graphml,-4.21768113
864,Mo2C_011_6_O_0_20_864.graphml,-4.43119157
865,Mo2C_111_7_O_0_42_865.graphml,-5.04898386
866,Mo2C_101_2_O_0_21_866.graphml,-3.44136465
867,Mo2C_111_1_O_0_11_867.graphml,-4.15702518
868,Mo2C_101_4_O_0_22_868.graphml,-4.30933123
869,Mo2C_111_6_O_0_16_869.graphml,-3.90674998
870,Mo2C_101_0_O_0_15_870.graphml,-2.21179107
871,Mo2C_111_2_O_0_56_871.graphml,-1.80153832
872,Mo2C_101_1_O_0_41_872.graphml,-2.34717795
873,Mo2C_111_0_O_0_35_873.graphml,-3.0552937
874,Mo2C_111_4_O_0_17_874.graphml,-3.08609402
875,Mo2C_111_0_O_0_48_875.graphml,-4.63696155
876,Mo2C_011_0_O_0_24_876.graphml,-2.62284251
877,Mo2C_011_2_O_0_22_877.graphml,-3.46105998
878,Mo2C_101_6_O_0_50_878.graphml,-3.8801973
879,Mo2C_011_10_O_0_25_879.graphml,-4.6644579
881,Mo2C_011_10_O_0_31_881.graphml,-4.65469128
882,Mo2C_011_7_O_0_12_882.graphml,-4.94193244
883,Mo2C_011_7_O_0_16_883.graphml,-3.01037998
884,Mo2C_011_5_O_0_19_884.graphml,-4.83414079
885,Mo2C_011_2_O_0_4_885.graphml,-3.27559477
886,Mo2C_111_4_O_0_47_886.graphml,-2.80362071
888,Mo2C_101_4_O_0_15_888.graphml,-4.11280207
889,Mo2C_011_7_O_0_1_889.graphml,-4.94092833
890,Mo2C_100_1_O_0_18_890.graphml,-2.77989632
891,Mo2C_011_5_O_0_23_891.graphml,-3.02390237
892,Mo2C_101_8_O_0_42_892.graphml,-4.56486914
893,Mo2C_011_2_O_0_31_893.graphml,-2.76029124
894,Mo2C_101_8_O_0_2_894.graphml,-4.25152001
895,Mo2C_111_3_O_0_27_895.graphml,-2.6587481
896,Mo2C_111_7_O_0_9_896.graphml,-4.43538702
897,Mo2C_011_5_O_0_29_897.graphml,-3.60468151
898,Mo2C_010_1_O_0_8_898.graphml,-3.16339129
899,Mo2C_100_4_O_0_0_899.graphml,-2.78060987
900,Mo2C_110_1_O_0_16_900.graphml,-4.35548076
901,Mo2C_011_0_O_0_38_901.graphml,-2.8049294
902,Mo2C_111_8_O_0_29_902.graphml,-4.07347568
903,Mo2C_010_2_O_0_15_903.graphml,-4.60878448
904,Mo2C_011_8_O_0_16_904.graphml,-4.94066356
906,Mo2C_101_3_O_0_41_906.graphml,-2.68994487
907,Mo2C_011_6_O_0_24_907.graphml,-2.62896638
908,Mo2C_011_4_O_0_6_908.graphml,-3.83775309
909,Mo2C_011_3_O_0_17_909.graphml,-3.45620912
910,Mo2C_111_4_O_0_8_910.graphml,-3.08642147
911,Mo2C_011_4_O_0_14_911.graphml,-4.66158194
912,Mo2C_011_2_O_0_12_912.graphml,-4.93778844
913,Mo2C_011_11_O_0_9_913.graphml,-3.60115825
914,Mo2C_111_0_O_0_43_914.graphml,-4.74518391
915,Mo2C_011_8_O_0_28_915.graphml,-3.46170223
916,Mo2C_101_1_O_0_0_916.graphml,-3.20579139
917,Mo2C_101_2_O_0_30_917.graphml,-4.69291439
918,Mo2C_011_1_O_0_9_918.graphml,-2.77327174
919,Mo2C_110_1_O_0_8_919.graphml,-3.98791735
920,Mo2C_011_6_O_0_39_920.graphml,-4.60833322
921,Mo2C_101_4_O_0_27_921.graphml,-4.30750816
922,Mo2C_111_0_O_0_26_922.graphml,-2.90596954
923,Mo2C_101_6_O_0_25_923.graphml,-2.34667731
924,Mo2C_011_1_O_0_13_924.graphml,-2.66861107
925,Mo2C_110_3_O_0_21_925.graphml,-3.1563909
926,Mo2C_011_6_O_0_16_926.graphml,-2.19429649
927,Mo2C_101_5_O_0_24_927.graphml,-3.1589554
929,Mo2C_011_9_O_0_22_929.graphml,-4.78683271
930,Mo2C_101_1_O_0_39_930.graphml,-1.91370755
931,Mo2C_101_6_O_0_9_931.graphml,-3.49448153
932,Mo2C_101_9_O_0_10_932.graphml,-4.11625449
933,Mo2C_011_0_O_0_41_933.graphml,-4.6074327
934,Mo2C_111_2_O_0_20_934.graphml,-2.00989645
935,Mo2C_011_2_O_0_25_935.graphml,-3.27700875
936,Mo2C_011_6_O_0_10_936.graphml,-4.60793802
937,Mo2C_101_0_O_0_4_937.graphml,-3.02297401
938,Mo2C_111_3_O_0_18_938.graphml,-2.65926726
